cycles,time,current,voltage,temp,index,soc,soh
71,33.3301,-4.00003,3.14791,31.6095,74143,77.04,96.84
71,33.4134,-4.00015,3.1468,31.6095,74144,76.67,96.84
71,33.4134,-4.00015,3.1468,31.5758,74145,76.21,96.84
71,33.4969,-4.00019,3.14598,31.5758,74146,76.31,96.84
71,33.4969,-4.00019,3.14598,31.6649,74147,75.94,96.84
71,33.5804,-4.00029,3.14491,31.6839,74148,75.68,96.84
71,33.6638,-3.99979,3.14383,31.6839,74149,75.18,96.84
71,33.6638,-3.99979,3.14383,31.7506,74150,74.77,96.84
71,33.7474,-3.99988,3.1428,31.7506,74151,74.58,96.84
71,33.7474,-3.99988,3.1428,31.709,74152,74.14,96.84
71,33.8308,-3.99984,3.14181,31.7536,74153,74.27,96.84
71,33.9143,-3.99996,3.14077,31.7536,74154,73.72,96.84
71,33.9143,-3.99996,3.14077,31.7965,74155,73.28,96.84
71,33.9977,-4.00006,3.13983,31.7965,74156,73.16,96.84
71,33.9977,-4.00006,3.13983,31.8482,74157,72.75,96.84
71,34.0813,-3.99988,3.13878,31.8482,74158,72.60,96.84
71,34.0813,-3.99988,3.13878,31.8794,74159,72.18,96.84
71,34.1649,-4.00002,3.13761,31.8794,74160,72.09,96.84
71,34.1649,-4.00002,3.13761,31.881,74161,71.61,96.84
71,34.2483,-3.99998,3.13665,31.9247,74162,71.60,96.84
71,34.3318,-3.99983,3.13562,31.8731,74163,71.07,96.84
71,34.4153,-4.00004,3.13444,31.9388,74164,70.81,96.84
71,34.4986,-3.99976,3.13348,31.9388,74165,70.13,96.84
71,34.4986,-3.99976,3.13348,31.9749,74166,69.74,96.84
71,34.5821,-3.99998,3.13243,31.9529,74167,69.63,96.84
71,34.6655,-4.00011,3.13125,31.9718,74168,69.25,96.84
71,34.7488,-4.00007,3.13016,31.9718,74169,68.71,96.84
71,34.7488,-4.00007,3.13016,31.973,74170,68.27,96.84
71,34.8322,-3.99978,3.12905,32.0678,74171,68.27,96.84
71,34.9157,-3.99999,3.12793,32.0678,74172,67.56,96.84
71,34.9157,-3.99999,3.12793,32.0345,74173,67.09,96.84
71,34.9992,-4.00006,3.12653,32.099,74174,67.18,96.84
71,35.0827,-4.00007,3.12555,32.1037,74175,66.45,96.84
71,35.1663,-3.99981,3.12449,32.0704,74176,66.02,96.84
71,35.2497,-3.99985,3.12321,32.1147,74177,65.70,96.84
71,35.3332,-3.99981,3.12201,32.1581,74178,65.06,96.84
71,35.4167,-3.99995,3.12077,32.1581,74179,64.46,96.84
71,35.4167,-3.99995,3.12077,32.1911,74180,63.96,96.84
71,35.5,-4.00004,3.11968,32.1911,74181,63.86,96.84
71,35.5,-4.00004,3.11968,32.1707,74182,63.41,96.84
71,35.5835,-3.9997,3.11855,32.2453,74183,63.47,96.84
71,35.667,-4.00005,3.11723,32.227,74184,62.81,96.84
71,35.7504,-4.00002,3.11601,32.2279,74185,62.33,96.84
71,35.834,-4.00028,3.11471,32.1852,74186,61.84,96.84
71,35.9175,-3.99995,3.11354,32.1852,74187,61.43,96.84
71,35.9175,-3.99995,3.11354,32.2478,74188,60.99,96.84
71,36.0009,-4.00003,3.11207,32.2478,74189,60.80,96.84
71,36.0009,-4.00003,3.11207,32.2689,74190,60.23,96.84
71,36.0843,-3.99988,3.11072,32.2748,74191,60.17,96.84
71,36.1677,-4.00032,3.10976,32.2995,74192,59.64,96.84
71,36.2512,-3.99988,3.10831,32.2995,74193,59.13,96.84
71,36.2512,-3.99988,3.10831,32.3536,74194,58.60,96.84
71,36.3346,-4.00005,3.10679,32.3344,74195,58.44,96.84
71,36.4181,-3.99985,3.10568,32.3344,74196,57.91,96.84
71,36.4181,-3.99985,3.10568,32.339,74197,57.47,96.84
71,36.5015,-4.00018,3.10441,32.339,74198,57.46,96.84
71,36.5015,-4.00018,3.10441,32.3751,74199,56.93,96.84
71,36.5849,-4.00014,3.10294,32.3693,74200,56.83,96.84
71,36.6683,-3.99987,3.10174,32.3693,74201,56.28,96.84
71,36.6683,-3.99987,3.10174,32.4145,74202,55.82,96.84
71,36.7517,-4.00003,3.10025,32.3981,74203,55.69,96.84
71,36.835,-4.0001,3.09901,32.3981,74204,55.15,96.84
71,36.835,-4.0001,3.09901,32.4592,74205,54.66,96.84
71,36.9185,-4.00012,3.09755,32.4592,74206,54.48,96.84
71,36.9185,-4.00012,3.09755,32.4607,74207,53.92,96.84
71,37.0018,-3.99995,3.09631,32.4541,74208,53.91,96.84
71,37.0852,-3.99988,3.09492,32.4541,74209,53.45,96.84
71,37.0852,-3.99988,3.09492,32.4574,74210,52.91,96.84
71,37.1686,-4.00004,3.09347,32.4574,74211,52.90,96.84
71,37.1686,-4.00004,3.09347,32.5396,74212,52.34,96.84
71,37.2521,-4.00018,3.09191,32.5405,74213,52.10,96.84
71,37.3355,-4.00022,3.09056,32.5405,74214,51.49,96.84
71,37.3355,-4.00022,3.09056,32.5619,74215,50.96,96.84
71,37.4189,-4.0001,3.08918,32.5384,74216,50.90,96.84
71,37.5023,-4.00032,3.08786,32.5882,74217,50.44,96.84
71,37.5858,-3.99999,3.08627,32.6228,74218,49.76,96.84
71,37.6692,-4.00002,3.08475,32.6228,74219,49.08,96.84
71,37.6692,-4.00002,3.08475,32.6374,74220,48.50,96.84
71,37.7525,-3.9999,3.0834,32.6374,74221,48.46,96.84
71,37.7525,-3.9999,3.0834,32.6019,74222,47.94,96.84
71,37.8359,-4.00005,3.08198,32.6066,74223,48.04,96.84
71,37.9193,-4.00002,3.08042,32.6378,74224,47.47,96.84
71,38.0028,-3.99964,3.079,32.6378,74225,46.79,96.84
71,38.0028,-3.99964,3.079,32.6445,74226,46.26,96.84
71,38.0863,-4.00007,3.07733,32.6912,74227,46.24,96.84
71,38.1697,-3.99976,3.07588,32.6912,74228,45.45,96.84
71,38.1697,-3.99976,3.07588,32.6659,74229,44.92,96.84
71,38.2531,-4.00009,3.07407,32.7498,74230,44.99,96.84
71,38.3365,-4.00003,3.07256,32.7498,74231,44.05,96.84
71,38.3365,-4.00003,3.07256,32.7418,74232,43.48,96.84
71,38.4201,-3.9999,3.07085,32.7413,74233,43.50,96.84
71,38.5034,-3.9999,3.06931,32.7413,74234,42.87,96.84
71,38.5034,-3.9999,3.06931,32.7425,74235,42.29,96.84
71,38.5868,-4,3.06763,32.7575,74236,42.28,96.84
71,38.6702,-3.99997,3.06598,32.806,74237,41.60,96.84
71,38.7536,-4.00038,3.06426,32.806,74238,40.84,96.84
71,38.7536,-4.00038,3.06426,32.7907,74239,40.18,96.84
71,38.8371,-3.99989,3.06244,32.7907,74240,40.22,96.84
71,38.8371,-3.99989,3.06244,32.8704,74241,39.70,96.84
71,38.9205,-4.0001,3.06041,32.8704,74242,39.58,96.84
71,38.9205,-4.0001,3.06041,32.8432,74243,39.06,96.84
71,39.0038,-4.00003,3.05868,32.8652,74244,39.10,96.84
71,39.0871,-4.00022,3.05681,32.8985,74245,38.63,96.84
71,39.1705,-3.9998,3.055,32.8884,74246,38.10,96.84
71,39.2539,-4.00017,3.05301,32.8884,74247,37.68,96.84
71,39.2539,-4.00017,3.05301,32.9531,74248,37.16,96.84
71,39.3373,-3.99979,3.05105,32.9531,74249,37.07,96.84
71,39.3373,-3.99979,3.05105,32.9406,74250,36.59,96.84
71,39.4207,-4.00016,3.04894,32.9476,74251,36.61,96.84
71,39.5041,-4.00002,3.04685,32.9476,74252,36.06,96.84
71,39.5041,-4.00002,3.04685,33.0221,74253,35.54,96.84
71,39.5876,-4.00016,3.04475,33.0432,74254,35.43,96.84
71,39.6712,-3.99987,3.04275,33.016,74255,34.87,96.84
71,39.7547,-4.00019,3.04029,33.016,74256,34.42,96.84
71,39.7547,-4.00019,3.04029,33.0383,74257,33.80,96.84
71,39.838,-4.00005,3.03824,33.0432,74258,33.77,96.84
71,39.9215,-4.00006,3.03568,33.0432,74259,33.25,96.84
71,39.9215,-4.00006,3.03568,33.1256,74260,32.62,96.84
71,40.005,-3.99968,3.03349,33.1125,74261,32.50,96.84
71,40.0884,-4.00004,3.031,33.1649,74262,31.99,96.84
71,40.1718,-4.00026,3.02842,33.1626,74263,31.28,96.84
71,40.2553,-4.00002,3.02587,33.1305,74264,30.64,96.84
71,40.3387,-4.00012,3.02325,33.1305,74265,30.07,96.84
71,40.3387,-4.00012,3.02325,33.2059,74266,29.43,96.84
71,40.4222,-3.99999,3.02049,33.2599,74267,29.31,96.84
71,40.5057,-3.99987,3.01769,33.2468,74268,28.56,96.84
71,40.5892,-3.9999,3.01477,33.2679,74269,27.90,96.84
71,40.6725,-3.99994,3.01176,33.2737,74270,27.16,96.84
71,40.756,-3.99986,3.00874,33.3289,74271,26.41,96.84
71,40.8394,-4.0001,3.00547,33.3137,74272,25.60,96.84
71,40.9228,-4.00024,3.0024,33.3015,74273,24.82,96.84
71,41.0062,-4.00008,2.99877,33.3055,74274,24.08,96.84
71,41.0896,-4.00009,2.99531,33.4033,74275,23.21,96.84
71,41.173,-3.9997,2.99158,33.4058,74276,22.23,96.84
71,41.2565,-4.00023,2.98776,33.4058,74277,21.34,96.84
71,41.2565,-4.00023,2.98776,33.4068,74278,20.40,96.84
71,41.3398,-4,2.98361,33.4068,74279,20.40,96.84
71,41.3398,-4,2.98361,33.5193,74280,19.42,96.84
71,41.4232,-4.00022,2.97957,33.4769,74281,19.25,96.84
71,41.5067,-3.99978,2.97505,33.5062,74282,18.33,96.84
71,41.59,-4.00031,2.9705,33.5424,74283,18.06,96.84
71,41.6734,-3.99999,2.96568,33.5611,74284,17.87,96.84
71,41.7569,-3.99988,2.96046,33.5721,74285,17.66,96.84
71,41.8403,-3.9998,2.955,33.6102,74286,17.43,96.84
71,41.9238,-3.99989,2.9494,33.6867,74287,17.17,96.84
71,42.0072,-4.00019,2.94329,33.7339,74288,16.87,96.84
71,42.0905,-4.00012,2.937,33.7657,74289,16.56,96.84
71,42.174,-4.00015,2.93012,33.7182,74290,16.27,96.84
71,42.2574,-3.99991,2.92287,33.7182,74291,16.01,96.84
71,42.2574,-3.99991,2.92287,33.7556,74292,15.69,96.84
71,42.3408,-4.0001,2.91522,33.8136,74293,15.67,96.84
71,42.4241,-3.99964,2.90704,33.8744,74294,15.29,96.84
71,42.5075,-3.99986,2.89813,33.8744,74295,14.89,96.84
71,42.5075,-3.99986,2.89813,33.9104,74296,14.50,96.84
71,42.5909,-3.99989,2.88851,33.9473,74297,14.47,96.84
71,42.673,-4.00008,2.8785,33.9653,74298,14.02,96.84
71,42.7494,-3.99991,2.86846,33.9653,74299,13.56,96.84
71,42.7494,-3.99991,2.86846,34.0604,74300,13.13,96.84
71,42.82,-3.99974,2.85844,34.0436,74301,13.05,96.84
71,42.8866,-3.99982,2.84841,34.0954,74302,12.62,96.84
71,42.9483,-3.99983,2.83837,34.0994,74303,12.14,96.84
71,43.0065,-3.99978,2.82829,34.1222,74304,11.70,96.84
71,43.0613,-4.00021,2.81819,34.1573,74305,11.23,96.84
71,43.1129,-4.00012,2.80818,34.1573,74306,10.76,96.84
71,43.1129,-4.00012,2.80818,34.1996,74307,10.32,96.84
71,43.1614,-3.99977,2.79808,34.1996,74308,10.28,96.84
71,43.1614,-3.99977,2.79808,34.2346,74309,9.86,96.84
71,43.2069,-4.0001,2.78806,34.2255,74310,9.88,96.84
71,43.2501,-4.00009,2.77802,34.2255,74311,9.60,96.84
71,43.2501,-4.00009,2.77802,34.2824,74312,9.33,96.84
71,43.2913,-4.00009,2.76794,34.2885,74313,9.36,96.84
71,43.3306,-3.99988,2.75792,34.2997,74314,9.09,96.84
71,43.3672,-3.99975,2.74787,34.3296,74315,8.83,96.84
71,43.403,-4.00007,2.73776,34.3296,74316,8.58,96.84
71,43.4367,-4.00031,2.72771,34.3445,74317,8.31,96.84
71,43.4691,-3.99998,2.7176,34.3726,74318,8.05,96.84
71,43.4993,-4.00013,2.70758,34.4349,74319,7.80,96.84
71,43.5289,-4.00007,2.69752,34.4349,74320,7.57,96.84
71,43.5572,-4.00001,2.6875,34.4349,74321,7.30,96.84
71,43.5572,-4.00001,2.6875,34.4605,74322,7.04,96.84
71,43.5839,-3.99975,2.67741,34.4605,74323,7.05,96.84
71,43.61,-4.0001,2.66737,34.4605,74324,6.79,96.84
71,43.61,-4.0001,2.66737,34.5177,74325,6.53,96.84
71,43.6346,-3.99988,2.65736,34.5177,74326,6.56,96.84
71,43.6582,-3.99992,2.64734,34.5177,74327,6.30,96.84
71,43.6582,-3.99992,2.64734,34.5287,74328,6.04,96.84
71,43.6806,-3.99998,2.63733,34.5287,74329,6.04,96.84
71,43.7026,-3.99976,2.62723,34.5665,74330,5.79,96.84
71,43.7236,-4,2.61722,34.5665,74331,5.55,96.84
71,43.7435,-4.00001,2.6072,34.5847,74332,5.29,96.84
71,43.7631,-4.00018,2.59709,34.5847,74333,5.04,96.84
71,43.7812,-4.00021,2.58709,34.5847,74334,4.78,96.84
71,43.7994,-4.00032,2.57696,34.6568,74335,4.53,96.84
71,43.8165,-4.00029,2.56679,34.6568,74336,4.31,96.84
71,43.8328,-3.99996,2.55676,34.6647,74337,4.05,96.84
71,43.8489,-4.00006,2.54664,34.6647,74338,3.80,96.84
71,43.8638,-4.00008,2.53662,34.6647,74339,3.54,96.84
71,43.8786,-4.00016,2.52638,34.6554,74340,3.34,96.84
71,43.8927,-4.00003,2.51624,34.6554,74341,3.30,96.84
71,43.9062,-4.00006,2.50618,34.6554,74342,3.25,96.84
71,43.9192,-3.99986,2.49593,34.6554,74343,3.20,96.84
71,43.9317,-4.00018,2.48589,34.6554,74344,3.16,96.84
71,43.9317,-4.00018,2.48589,34.7271,74345,3.11,96.84
71,43.9434,-4.0002,2.47582,34.7271,74346,3.11,96.84
71,43.9549,-4.00018,2.46574,34.7271,74347,3.07,96.84
71,43.9657,-4,2.45573,34.7271,74348,3.02,96.84
71,43.9762,-3.99988,2.44551,34.7767,74349,2.97,96.84
71,43.9861,-3.99988,2.43551,34.7767,74350,2.93,96.84
71,43.9957,-3.99995,2.42534,34.7767,74351,2.88,96.84
71,44.005,-4.00006,2.4153,34.7767,74352,2.83,96.84
71,44.0138,-4.00026,2.40526,34.7767,74353,2.78,96.84
71,44.0223,-4.00022,2.39508,34.8007,74354,2.73,96.84
71,44.0306,-4.00011,2.38484,34.8007,74355,2.69,96.84
71,44.0385,-4.00017,2.37464,34.8007,74356,2.64,96.84
71,44.0461,-4.00015,2.3646,34.8007,74357,2.59,96.84
71,44.0534,-3.99992,2.35436,34.8007,74358,2.54,96.84
71,44.0605,-4.00017,2.34416,34.8007,74359,2.49,96.84
71,44.0674,-4.00012,2.33387,34.8007,74360,2.44,96.84
71,44.0674,-4.00012,2.33387,34.85,74361,2.39,96.84
71,44.074,-3.9999,2.32364,34.85,74362,2.39,96.84
71,44.0806,-3.99993,2.31337,34.85,74363,2.34,96.84
71,44.0869,-4.00019,2.30319,34.85,74364,2.29,96.84
71,44.093,-4.00036,2.293,34.85,74365,2.23,96.84
71,44.099,-4.0001,2.28282,34.85,74366,2.18,96.84
71,44.1049,-3.99998,2.2727,34.85,74367,2.13,96.84
71,44.1105,-4.00013,2.26267,34.85,74368,2.08,96.84
71,44.1162,-4.0002,2.25249,34.8721,74369,2.03,96.84
71,44.1218,-4.00008,2.24229,34.8721,74370,1.98,96.84
71,44.1273,-4.00004,2.23225,34.8721,74371,1.93,96.84
71,44.1326,-4.0001,2.22202,34.8721,74372,1.88,96.84
71,44.1379,-4.00008,2.21194,34.8721,74373,1.83,96.84
71,44.1431,-4.00018,2.20193,34.8721,74374,1.78,96.84
71,44.1482,-4.00011,2.19175,34.8721,74375,1.73,96.84
71,44.1532,-4.00018,2.18135,34.8721,74376,1.67,96.84
71,44.1582,-4.00039,2.17118,34.8721,74377,1.62,96.84
71,44.1629,-3.99975,2.16098,34.926,74378,1.57,96.84
71,44.1676,-3.99983,2.15068,34.926,74379,1.52,96.84
71,44.1722,-4.00002,2.14033,34.926,74380,1.47,96.84
71,44.1766,-4.0003,2.13009,34.926,74381,1.41,96.84
71,44.181,-3.99986,2.12001,34.926,74382,1.36,96.84
71,44.1849,-3.99993,2.10993,34.926,74383,1.31,96.84
71,44.189,-3.99997,2.09965,34.926,74384,1.26,96.84
71,44.1929,-3.99998,2.08946,34.926,74385,1.21,96.84
71,44.1967,-4.00017,2.07895,34.926,74386,1.15,96.84
71,44.2002,-3.99962,2.06882,34.926,74387,1.09,96.84
71,44.2038,-3.99999,2.05843,34.926,74388,1.03,96.84
71,44.2072,-3.99991,2.04812,34.926,74389,0.96,96.84
71,44.2104,-3.99982,2.03758,34.9269,74390,0.90,96.84
71,44.2136,-3.99991,2.02727,34.9269,74391,0.83,96.84
71,44.2165,-4,2.01715,34.9269,74392,0.77,96.84
71,44.2193,-4.00009,2.0071,34.9269,74393,0.71,96.84
71,44.2221,-3.99944,2.04099,34.9269,74394,0.65,96.84
71,44.2224,-4.00008,2.02857,34.9269,74395,0.85,96.84
71,44.2229,-4.00003,2.01848,34.9269,74396,0.78,96.84
71,44.2236,-4.00028,2.00783,34.9269,74397,0.72,96.84
71,44.307,-2.18522,1.9995,34.9269,74398,0.65,96.84
71,44.307,-2.18522,1.9995,35.0661,74399,0.00,96.84
71,44.3904,-1.25052,1.99953,35.0939,74400,0.00,96.84
71,44.4738,-0.804254,2.00004,35.172,74401,0.04,96.84
71,44.5571,-0.597681,1.99961,35.2932,74402,0.23,96.84
71,44.6405,-0.485734,1.99968,35.3558,74403,0.00,96.84
71,44.7239,-0.409443,1.99976,35.3558,74404,0.00,96.84
71,44.7239,-0.409443,1.99976,35.4029,74405,0.00,96.84
71,44.8074,-0.351852,1.99993,35.4029,74406,0.00,96.84
71,44.8074,-0.351852,1.99993,35.4621,74407,0.00,96.84
71,44.8908,-0.304505,1.99984,35.4679,74408,0.00,96.84
71,44.9741,-0.265838,1.99971,35.4809,74409,0.00,96.84
71,45.0575,-0.23381,2.00015,35.5049,74410,0.00,96.84
71,45.1408,-0.209592,1.99987,35.4676,74411,0.00,96.84
71,45.2242,-0.188135,2.00011,35.4903,74412,0.00,96.84
71,45.3077,-0.172846,2,35.3726,74413,0.00,96.84
71,45.3911,-0.158801,2.0002,35.3726,74414,0.00,96.84
71,45.3911,-0.158801,2.0002,35.4442,74415,0.00,96.84
71,45.4746,-0.149749,1.99994,35.3712,74416,0.00,96.84
71,45.558,-0.139662,2.00025,35.3193,74417,0.00,96.84
71,45.6414,-0.133428,1.99991,35.3193,74418,0.00,96.84
71,45.6414,-0.133428,1.99991,35.2421,74419,0.00,96.84
71,45.7248,-0.12583,2.00007,35.2421,74420,0.00,96.84
71,45.7248,-0.12583,2.00007,35.2205,74421,0.00,96.84
71,45.8082,-0.120902,1.9997,35.2205,74422,0.00,96.84
71,45.8082,-0.120902,1.9997,35.2219,74423,0.00,96.84
71,45.8916,-0.115626,2.00023,35.2219,74424,0.00,96.84
71,45.8916,-0.115626,2.00023,35.1408,74425,0.00,96.84
71,45.9751,-0.11141,2.0003,35.1408,74426,0.00,96.84
71,45.9751,-0.11141,2.0003,35.0527,74427,0.00,96.84
71,46.0584,-0.107763,1.99978,34.9788,74428,0.00,96.84
71,46.1419,-0.104644,1.99997,34.9788,74429,0.00,96.84
71,46.1419,-0.104644,1.99997,34.9599,74430,0.00,96.84
71,46.2253,-0.101447,1.99976,34.9599,74431,0.00,96.84
71,46.2253,-0.101447,1.99976,34.8407,74432,0.00,96.84
71,46.3087,-0.096563,2.00026,34.8407,74433,0.00,96.84
71,46.3087,-0.096563,2.00026,34.7976,74434,0.00,96.84
71,46.3921,-0.0938823,2.00006,34.7976,74435,0.00,96.84
71,46.3921,-0.0938823,2.00006,34.6653,74436,0.00,96.84
71,46.4754,-0.0905731,1.99995,34.5974,74437,0.00,96.84
71,46.5588,-0.0882782,1.99987,34.5974,74438,0.00,96.84
71,46.5588,-0.0882782,1.99987,34.5764,74439,0.00,96.84
71,46.6421,-0.08504,2.0003,34.5764,74440,0.00,96.84
71,46.6421,-0.08504,2.0003,34.4903,74441,0.00,96.84
71,46.7255,-0.082277,1.99996,34.4903,74442,0.00,96.84
71,46.7255,-0.082277,1.99996,34.4321,74443,0.00,96.84
71,46.8089,-0.0801286,1.99959,34.4433,74444,0.00,96.84
71,46.8923,-0.0763442,2.00008,34.4433,74445,0.00,96.84
71,46.8923,-0.0763442,2.00008,34.3523,74446,0.00,96.84
71,46.9757,-0.07396,1.99964,34.3017,74447,0.00,96.84
71,47.059,-0.0717146,2.00013,34.2426,74448,0.00,96.84
71,47.1425,-0.0692662,1.99985,34.2426,74449,0.00,96.84
71,47.1425,-0.0692662,1.99985,34.1924,74450,0.00,96.84
71,47.2259,-0.0669063,2.00011,34.1924,74451,0.00,96.84
71,47.2259,-0.0669063,2.00011,34.1351,74452,0.00,96.84
71,47.3093,-0.0647155,2.00001,34.1351,74453,0.00,96.84
71,47.3093,-0.0647155,2.00001,34.0118,74454,0.00,96.84
71,47.3926,-0.0621882,1.99985,34.0154,74455,0.00,96.84
71,47.4761,-0.0600485,2.00002,33.8789,74456,0.00,96.84
71,47.5595,-0.0576175,2.00015,33.8777,74457,0.00,96.84
71,47.6429,-0.0561914,1.99967,33.8777,74458,0.00,96.84
71,47.6429,-0.0561914,1.99967,33.7994,74459,0.00,96.84
71,47.7264,-0.0547262,1.99957,33.7994,74460,0.00,96.84
71,47.7264,-0.0547262,1.99957,33.7384,74461,0.00,96.84
71,47.8098,-0.0515747,2.00024,33.6491,74462,0.00,96.84
71,47.8931,-0.0500991,1.99969,33.6449,74463,0.00,96.84
71,47.9765,-0.0482585,2.00011,33.6,74464,0.00,96.84
71,48.0599,-0.0457495,2.00014,33.6,74465,0.00,96.84
71,48.0599,-0.0457495,2.00014,33.4896,74466,0.00,96.84
71,48.1433,-0.0441109,2.00009,33.4896,74467,0.00,96.84
71,48.1433,-0.0441109,2.00009,33.4918,74468,0.00,96.84
71,48.2268,-0.0425798,2.00034,33.4801,74469,0.00,96.84
71,48.3102,-0.0421585,2.00013,33.4801,74470,0.00,96.84
71,48.3102,-0.0421585,2.00013,33.3795,74471,0.00,96.84
71,48.3936,-0.0406179,1.9998,33.3407,74472,0.00,96.84
71,48.477,-0.0393495,1.99981,33.2651,74473,0.00,96.84
71,48.5604,-0.0376233,2.00017,33.2379,74474,0.00,96.84
71,48.6437,-0.0376649,1.99985,33.2379,74475,0.00,96.84
71,48.6437,-0.0376649,1.99985,33.186,74476,0.00,96.84
71,48.7272,-0.0360272,1.99989,33.186,74477,0.00,96.84
71,48.7272,-0.0360272,1.99989,33.1216,74478,0.00,96.84
71,48.8106,-0.0353874,1.99982,33.1216,74479,0.00,96.84
71,48.8106,-0.0353874,1.99982,33.0523,74480,0.00,96.84
71,48.894,-0.033637,1.99994,33.0785,74481,0.00,96.84
71,48.9774,-0.0330587,1.99976,32.9922,74482,0.00,96.84
71,49.0608,-0.0314426,2.00012,32.9671,74483,0.00,96.84
71,49.1441,-0.0305158,2.00017,32.8985,74484,0.00,96.84
71,49.2276,-0.0296688,2.00003,32.8664,74485,0.00,96.84
71,49.311,-0.0281828,2.00035,32.8664,74486,0.00,96.84
71,49.311,-0.0281828,2.00035,32.8365,74487,0.00,96.84
71,49.3943,-0.028175,1.99978,32.8365,74488,0.00,96.84
71,49.3943,-0.028175,1.99978,32.7754,74489,0.00,96.84
71,49.4778,-0.0271875,1.99966,32.7409,74490,0.00,96.84
71,49.5612,-0.0258082,1.99991,32.7409,74491,0.00,96.84
71,49.5612,-0.0258082,1.99991,32.6685,74492,0.00,96.84
71,49.6446,-0.0249802,1.99999,32.6685,74493,0.00,96.84
71,49.6446,-0.0249802,1.99999,32.6382,74494,0.00,96.84
71,49.728,-0.0238158,2.00013,32.6367,74495,0.00,96.84
71,49.8115,-0.0233251,2.00005,32.5954,74496,0.00,96.84
71,49.8948,-0.0224061,2.0001,32.5544,74497,0.00,96.84
71,49.9269,-0.0224001,2.00012,32.5544,74498,0.00,96.84
71,49.928,-0.0224001,2.00151,32.5544,74499,0.00,96.84
71,49.9389,-0.0224001,2.01159,32.5544,74500,0.00,96.84
71,49.9446,0,2.01635,32.5544,74501,0.00,96.84
72,0,0,2.01735,32.5544,74502,0.00,96.84
72,0.00264667,0.324631,2.03365,32.527,74503,0.00,96.84
72,0.00307333,0.539596,2.05091,32.527,74504,3.67,96.84
72,0.00333833,0.646702,2.06153,32.527,74505,0.08,96.84
72,0.00366,0.809212,2.0795,32.527,74506,0.00,96.84
72,0.00393833,0.970508,2.09978,32.527,74507,0.00,96.84
72,0.00420667,1.07934,2.11468,32.527,74508,0.00,96.84
72,0.004365,1.18764,2.1304,32.527,74509,0.00,96.84
72,0.00463333,1.29478,2.14699,32.527,74510,0.00,96.84
72,0.00489833,1.45804,2.17352,32.527,74511,0.00,96.84
72,0.00519833,1.56578,2.19215,32.527,74512,0.00,96.84
72,0.005325,1.67296,2.21128,32.527,74513,0.00,96.84
72,0.00559333,1.7811,2.23106,32.527,74514,0.00,96.84
72,0.00575167,1.88951,2.25107,32.527,74515,0.00,96.84
72,0.00589333,1.94214,2.26143,32.527,74516,0.00,96.84
72,0.00602,1.99668,2.27189,32.527,74517,0.00,96.84
72,0.00617833,2.1047,2.29274,32.527,74518,0.00,96.84
72,0.00632,2.15918,2.30341,32.527,74519,0.00,96.84
72,0.00644667,2.21334,2.31405,32.527,74520,0.00,96.84
72,0.006605,2.32185,2.33554,32.527,74521,0.00,96.84
72,0.00674667,2.37529,2.34631,32.527,74522,0.12,96.84
72,0.00687333,2.42908,2.35728,32.527,74523,0.18,96.84
72,0.00707667,2.53743,2.37892,32.527,74524,0.25,96.84
72,0.00720833,2.59129,2.38967,32.527,74525,0.38,96.84
72,0.00735167,2.64467,2.40042,32.527,74526,0.44,96.84
72,0.00750167,2.75412,2.42213,32.527,74527,0.48,96.84
72,0.007635,2.80757,2.43279,32.527,74528,0.55,96.84
72,0.00777667,2.86154,2.44338,32.527,74529,0.58,96.84
72,0.007935,2.96937,2.4642,32.527,74530,0.61,96.84
72,0.00806,3.02275,2.47454,32.527,74531,0.66,96.84
72,0.00821833,3.132,2.49469,32.527,74532,0.69,96.84
72,0.00848667,3.24028,2.51384,32.527,74533,0.73,96.84
72,0.00864333,3.34913,2.53186,32.527,74534,0.59,96.84
72,0.008915,3.45732,2.54894,32.527,74535,0.37,96.84
72,0.00917667,3.61885,2.57238,32.527,74536,0.91,96.84
72,0.00947833,3.72646,2.58646,32.527,74537,1.06,96.84
72,0.00960333,3.83511,2.5996,32.527,74538,1.14,96.84
72,0.009875,3.94315,2.61159,32.527,74539,1.20,96.84
72,0.0100317,4.05305,2.62281,32.527,74540,1.24,96.84
72,0.0103,4.16072,2.6333,32.527,74541,1.27,96.84
72,0.010635,4.32191,2.64762,32.527,74542,1.29,96.84
72,0.0108967,4.48377,2.66049,32.527,74543,1.17,96.84
72,0.0113233,4.70085,2.67639,32.527,74544,0.84,96.84
72,0.01174,4.86267,2.68717,32.527,74545,0.40,96.84
72,0.0120217,5.02479,2.69738,32.527,74546,0.06,96.84
72,0.01243,5.24145,2.71037,32.527,74547,0.00,96.84
72,0.0129633,5.35004,2.72121,32.527,74548,0.00,96.84
72,0.0140583,5.35108,2.73222,32.527,74549,0.00,96.84
72,0.015765,5.35081,2.74297,32.527,74550,0.00,96.84
72,0.0177233,5.40293,2.7542,32.527,74551,0.00,96.84
72,0.0201033,5.40322,2.76431,32.527,74552,0.00,96.84
72,0.022645,5.40359,2.77453,32.527,74553,0.00,96.84
72,0.0253067,5.4038,2.78465,32.527,74554,0.00,96.84
72,0.02822,5.40318,2.7951,32.527,74555,0.00,96.84
72,0.0311617,5.40281,2.80531,32.527,74556,0.00,96.84
